ID_unidad_tfecha,Año,Fecha,Mes_num,Trimestre,Clues,Jurisdicción,Mes,Municipio,Unidad,Turno,Localidad,Consultorios Médicos,Tipologia,Aportacion_de_nucleos,Medicos_Turno,Nucleos_por_turno,Razón_nuclear_turno,JornadasxUnidad,Remover,Consultas_de_unidad
QTSSA001904;45000,2023,2023-03-15,3,T1,QTSSA001904,QUERÉTARO,Marzo,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,234
QTSSA001904;45031,2023,2023-04-15,4,T2,QTSSA001904,QUERÉTARO,Abril,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,180
QTSSA001904;45061,2023,2023-05-15,5,T2,QTSSA001904,QUERÉTARO,Mayo,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,257
QTSSA001904;45092,2023,2023-06-15,6,T2,QTSSA001904,QUERÉTARO,Junio,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,210
QTSSA001904;45122,2023,2023-07-15,7,T3,QTSSA001904,QUERÉTARO,Julio,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,213
QTSSA001904;45153,2023,2023-08-15,8,T3,QTSSA001904,QUERÉTARO,Agosto,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,1,1,1,20,0,114
QTSSA001904;45184,2023,2023-09-15,9,T3,QTSSA001904,QUERÉTARO,Septiembre,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,1,1,1,20,0,122
QTSSA001904;45306,2024,2024-01-15,1,T1,QTSSA001904,QUERÉTARO,Enero,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,192
QTSSA001904;45337,2024,2024-02-15,2,T1,QTSSA001904,QUERÉTARO,Febrero,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,228
QTSSA001904;45366,2024,2024-03-15,3,T1,QTSSA001904,QUERÉTARO,Marzo,QUERÉTARO,JOFRITO,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,,201
QTSSA001916;45214,2023,2023-10-15,10,T4,QTSSA001916,QUERÉTARO,Octubre,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,119
QTSSA001916;45245,2023,2023-11-15,11,T4,QTSSA001916,QUERÉTARO,Noviembre,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,110
QTSSA001916;44941,2023,2023-01-15,1,T1,QTSSA001916,QUERÉTARO,Enero,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,115
QTSSA001916;45275,2023,2023-12-15,12,T4,QTSSA001916,QUERÉTARO,Diciembre,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,106
QTSSA001916;44972,2023,2023-02-15,2,T1,QTSSA001916,QUERÉTARO,Febrero,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,112
QTSSA001916;45000,2023,2023-03-15,3,T1,QTSSA001916,QUERÉTARO,Marzo,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,72
QTSSA001916;45031,2023,2023-04-15,4,T2,QTSSA001916,QUERÉTARO,Abril,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,129
QTSSA001916;45061,2023,2023-05-15,5,T2,QTSSA001916,QUERÉTARO,Mayo,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,144
QTSSA001916;45092,2023,2023-06-15,6,T2,QTSSA001916,QUERÉTARO,Junio,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,151
QTSSA001916;45122,2023,2023-07-15,7,T3,QTSSA001916,QUERÉTARO,Julio,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,126
QTSSA001916;45153,2023,2023-08-15,8,T3,QTSSA001916,QUERÉTARO,Agosto,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,122
QTSSA001916;45184,2023,2023-09-15,9,T3,QTSSA001916,QUERÉTARO,Septiembre,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,117
QTSSA001916;45306,2024,2024-01-15,1,T1,QTSSA001916,QUERÉTARO,Enero,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,120
QTSSA001916;45337,2024,2024-02-15,2,T1,QTSSA001916,QUERÉTARO,Febrero,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,207
QTSSA001916;45366,2024,2024-03-15,3,T1,QTSSA001916,QUERÉTARO,Marzo,QUERÉTARO,MONTENEGRO,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,179
QTSSA001921;45214,2023,2023-10-15,10,T4,QTSSA001921,QUERÉTARO,Octubre,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,240
QTSSA001921;45245,2023,2023-11-15,11,T4,QTSSA001921,QUERÉTARO,Noviembre,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,182
QTSSA001921;44941,2023,2023-01-15,1,T1,QTSSA001921,QUERÉTARO,Enero,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,200
QTSSA001921;45275,2023,2023-12-15,12,T4,QTSSA001921,QUERÉTARO,Diciembre,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,150
QTSSA001921;44972,2023,2023-02-15,2,T1,QTSSA001921,QUERÉTARO,Febrero,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,174
QTSSA001921;45000,2023,2023-03-15,3,T1,QTSSA001921,QUERÉTARO,Marzo,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,203
QTSSA001921;45031,2023,2023-04-15,4,T2,QTSSA001921,QUERÉTARO,Abril,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,202
QTSSA001921;45061,2023,2023-05-15,5,T2,QTSSA001921,QUERÉTARO,Mayo,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,205
QTSSA001921;45092,2023,2023-06-15,6,T2,QTSSA001921,QUERÉTARO,Junio,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,186
QTSSA001921;45122,2023,2023-07-15,7,T3,QTSSA001921,QUERÉTARO,Julio,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,198
QTSSA001921;45153,2023,2023-08-15,8,T3,QTSSA001921,QUERÉTARO,Agosto,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,172
QTSSA001921;45184,2023,2023-09-15,9,T3,QTSSA001921,QUERÉTARO,Septiembre,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,223
QTSSA001921;45306,2024,2024-01-15,1,T1,QTSSA001921,QUERÉTARO,Enero,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,180
QTSSA001921;45337,2024,2024-02-15,2,T1,QTSSA001921,QUERÉTARO,Febrero,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,196
QTSSA001921;45366,2024,2024-03-15,3,T1,QTSSA001921,QUERÉTARO,Marzo,QUERÉTARO,PIE DE GALLO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,179
QTSSA001933;45214,2023,2023-10-15,10,T4,QTSSA001933,QUERÉTARO,Octubre,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,146
QTSSA001933;45245,2023,2023-11-15,11,T4,QTSSA001933,QUERÉTARO,Noviembre,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,144
QTSSA001933;44941,2023,2023-01-15,1,T1,QTSSA001933,QUERÉTARO,Enero,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,185
QTSSA001933;45275,2023,2023-12-15,12,T4,QTSSA001933,QUERÉTARO,Diciembre,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,132
QTSSA001933;44972,2023,2023-02-15,2,T1,QTSSA001933,QUERÉTARO,Febrero,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,170
QTSSA001933;45000,2023,2023-03-15,3,T1,QTSSA001933,QUERÉTARO,Marzo,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,184
QTSSA001933;45031,2023,2023-04-15,4,T2,QTSSA001933,QUERÉTARO,Abril,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,150
QTSSA001933;45061,2023,2023-05-15,5,T2,QTSSA001933,QUERÉTARO,Mayo,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,184
QTSSA001933;45092,2023,2023-06-15,6,T2,QTSSA001933,QUERÉTARO,Junio,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,200
QTSSA001933;45122,2023,2023-07-15,7,T3,QTSSA001933,QUERÉTARO,Julio,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,197
QTSSA001933;45153,2023,2023-08-15,8,T3,QTSSA001933,QUERÉTARO,Agosto,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,128
QTSSA001933;45184,2023,2023-09-15,9,T3,QTSSA001933,QUERÉTARO,Septiembre,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,1,1,1,20,0,97
QTSSA001933;45306,2024,2024-01-15,1,T1,QTSSA001933,QUERÉTARO,Enero,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,214
QTSSA001933;45337,2024,2024-02-15,2,T1,QTSSA001933,QUERÉTARO,Febrero,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,2,1,2,20,0,166
QTSSA001933;45366,2024,2024-03-15,3,T1,QTSSA001933,QUERÉTARO,Marzo,EL MARQUÉS,SAN ISIDRO MIRANDA,M,URBANO,1,URBANO DE 01 NÚCLEOS BÁSICOS,1,4,1,4,20,,140
QTSSA001945;45214,2023,2023-10-15,10,T4,QTSSA001945,QUERÉTARO,Octubre,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,178
QTSSA001945;45245,2023,2023-11-15,11,T4,QTSSA001945,QUERÉTARO,Noviembre,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,174
QTSSA001945;44941,2023,2023-01-15,1,T1,QTSSA001945,QUERÉTARO,Enero,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,250
QTSSA001945;45275,2023,2023-12-15,12,T4,QTSSA001945,QUERÉTARO,Diciembre,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,113
QTSSA001945;44972,2023,2023-02-15,2,T1,QTSSA001945,QUERÉTARO,Febrero,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,183
QTSSA001945;45000,2023,2023-03-15,3,T1,QTSSA001945,QUERÉTARO,Marzo,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,211
QTSSA001945;45031,2023,2023-04-15,4,T2,QTSSA001945,QUERÉTARO,Abril,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,178
QTSSA001945;45061,2023,2023-05-15,5,T2,QTSSA001945,QUERÉTARO,Mayo,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,209
QTSSA001945;45092,2023,2023-06-15,6,T2,QTSSA001945,QUERÉTARO,Junio,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,210
QTSSA001945;45122,2023,2023-07-15,7,T3,QTSSA001945,QUERÉTARO,Julio,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,187
QTSSA001945;45153,2023,2023-08-15,8,T3,QTSSA001945,QUERÉTARO,Agosto,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,174
QTSSA001945;45184,2023,2023-09-15,9,T3,QTSSA001945,QUERÉTARO,Septiembre,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,156
QTSSA001945;45306,2024,2024-01-15,1,T1,QTSSA001945,QUERÉTARO,Enero,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,195
QTSSA001945;45337,2024,2024-02-15,2,T1,QTSSA001945,QUERÉTARO,Febrero,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,180
QTSSA001945;45366,2024,2024-03-15,3,T1,QTSSA001945,QUERÉTARO,Marzo,QUERÉTARO,SAN JOSÉ BUENAVISTA,M,RURAL,2,RURAL DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,160
QTSSA001962;45214,2023,2023-10-15,10,T4,QTSSA001962,QUERÉTARO,Octubre,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,355
QTSSA001962;45245,2023,2023-11-15,11,T4,QTSSA001962,QUERÉTARO,Noviembre,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,346
QTSSA001962;44941,2023,2023-01-15,1,T1,QTSSA001962,QUERÉTARO,Enero,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,285
QTSSA001962;45275,2023,2023-12-15,12,T4,QTSSA001962,QUERÉTARO,Diciembre,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,287
QTSSA001962;44972,2023,2023-02-15,2,T1,QTSSA001962,QUERÉTARO,Febrero,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,284
QTSSA001962;45000,2023,2023-03-15,3,T1,QTSSA001962,QUERÉTARO,Marzo,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,347
QTSSA001962;45031,2023,2023-04-15,4,T2,QTSSA001962,QUERÉTARO,Abril,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,249
QTSSA001962;45061,2023,2023-05-15,5,T2,QTSSA001962,QUERÉTARO,Mayo,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,283
QTSSA001962;45092,2023,2023-06-15,6,T2,QTSSA001962,QUERÉTARO,Junio,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,355
QTSSA001962;45122,2023,2023-07-15,7,T3,QTSSA001962,QUERÉTARO,Julio,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,301
QTSSA001962;45153,2023,2023-08-15,8,T3,QTSSA001962,QUERÉTARO,Agosto,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,221
QTSSA001962;45184,2023,2023-09-15,9,T3,QTSSA001962,QUERÉTARO,Septiembre,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,258
QTSSA001962;45306,2024,2024-01-15,1,T1,QTSSA001962,QUERÉTARO,Enero,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,324
QTSSA001962;45337,2024,2024-02-15,2,T1,QTSSA001962,QUERÉTARO,Febrero,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,0,295
QTSSA001962;45366,2024,2024-03-15,3,T1,QTSSA001962,QUERÉTARO,Marzo,QUERÉTARO,SAN MIGUELITO,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,4,2,2,40,,261
QTSSA001974;45214,2023,2023-10-15,10,T4,QTSSA001974,QUERÉTARO,Octubre,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,288
QTSSA001974;45245,2023,2023-11-15,11,T4,QTSSA001974,QUERÉTARO,Noviembre,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,275
QTSSA001974;44941,2023,2023-01-15,1,T1,QTSSA001974,QUERÉTARO,Enero,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,269
QTSSA001974;45275,2023,2023-12-15,12,T4,QTSSA001974,QUERÉTARO,Diciembre,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,190
QTSSA001974;44972,2023,2023-02-15,2,T1,QTSSA001974,QUERÉTARO,Febrero,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,252
QTSSA001974;45000,2023,2023-03-15,3,T1,QTSSA001974,QUERÉTARO,Marzo,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,287
QTSSA001974;45031,2023,2023-04-15,4,T2,QTSSA001974,QUERÉTARO,Abril,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,222
QTSSA001974;45061,2023,2023-05-15,5,T2,QTSSA001974,QUERÉTARO,Mayo,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,243
QTSSA001974;45092,2023,2023-06-15,6,T2,QTSSA001974,QUERÉTARO,Junio,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,297
QTSSA001974;45122,2023,2023-07-15,7,T3,QTSSA001974,QUERÉTARO,Julio,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,249
QTSSA001974;45153,2023,2023-08-15,8,T3,QTSSA001974,QUERÉTARO,Agosto,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,1,1,1,20,0,123
QTSSA001974;45184,2023,2023-09-15,9,T3,QTSSA001974,QUERÉTARO,Septiembre,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,1,1,1,20,0,107
QTSSA001974;45306,2024,2024-01-15,1,T1,QTSSA001974,QUERÉTARO,Enero,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,278
QTSSA001974;45337,2024,2024-02-15,2,T1,QTSSA001974,QUERÉTARO,Febrero,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,287
QTSSA001974;45366,2024,2024-03-15,3,T1,QTSSA001974,QUERÉTARO,Marzo,QUERÉTARO,SANTA MARÍA MAGDALENA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,234
QTSSA002003;45214,2023,2023-10-15,10,T4,QTSSA002003,QUERÉTARO,Octubre,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,324
QTSSA002003;45245,2023,2023-11-15,11,T4,QTSSA002003,QUERÉTARO,Noviembre,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,288
QTSSA002003;44941,2023,2023-01-15,1,T1,QTSSA002003,QUERÉTARO,Enero,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,256
QTSSA002003;45275,2023,2023-12-15,12,T4,QTSSA002003,QUERÉTARO,Diciembre,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,189
QTSSA002003;44972,2023,2023-02-15,2,T1,QTSSA002003,QUERÉTARO,Febrero,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,253
QTSSA002003;45000,2023,2023-03-15,3,T1,QTSSA002003,QUERÉTARO,Marzo,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,252
QTSSA002003;45031,2023,2023-04-15,4,T2,QTSSA002003,QUERÉTARO,Abril,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,187
QTSSA002003;45061,2023,2023-05-15,5,T2,QTSSA002003,QUERÉTARO,Mayo,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,259
QTSSA002003;45092,2023,2023-06-15,6,T2,QTSSA002003,QUERÉTARO,Junio,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,234
QTSSA002003;45122,2023,2023-07-15,7,T3,QTSSA002003,QUERÉTARO,Julio,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,238
QTSSA002003;45153,2023,2023-08-15,8,T3,QTSSA002003,QUERÉTARO,Agosto,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,161
QTSSA002003;45184,2023,2023-09-15,9,T3,QTSSA002003,QUERÉTARO,Septiembre,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,1,1,1,20,0,62
QTSSA002003;45306,2024,2024-01-15,1,T1,QTSSA002003,QUERÉTARO,Enero,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,2,2,1,40,0,291
QTSSA002003;45337,2024,2024-02-15,2,T1,QTSSA002003,QUERÉTARO,Febrero,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,,262
QTSSA002003;45366,2024,2024-03-15,3,T1,QTSSA002003,QUERÉTARO,Marzo,QUERÉTARO,LA SOLANA,M,URBANO,2,URBANO DE 02 NÚCLEOS BÁSICOS,1,3,2,1.5,40,,255
QTSSA002015;45214,2023,2023-10-15,10,T4,QTSSA002015,QUERÉTARO,Octubre,QUERÉTARO,TINAJA DE LA ESTANCIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,140
QTSSA002015;45245,2023,2023-11-15,11,T4,QTSSA002015,QUERÉTARO,Noviembre,QUERÉTARO,TINAJA DE LA ESTANCIA,M,RURAL,1,RURAL DE 01 NÚCLEO BÁSICO,1,2,1,2,20,0,164
